Neighborhood,Address,Price,Beds,Baths,Sqft
Brookfield,"4605 Madison Ave, Brookfield, IL 60513","260,000",3,2,"1,431"
Brookfield,"4313 Eberly Ave, Brookfield, IL 60513","290,000",3,3,"2,033"
Brookfield,"4614 Arthur Ave, Brookfield, IL","585,000",4,4,"3,445"
Brookfield,"9318 Monroe Ave, Brookfield, IL 60513","347,500",3,2,"1,400"
Brookfield,"9031 Southview Ave, Brookfield, IL 60513","234,000",4,2,"2,766"
Brookfield,"4612 Arthur Ave, Brookfield, IL 60513","586,500",4,4,"3,445"
Brookfield,"9403 Lincoln Ave, Brookfield, IL 60513","240,000",3,1,"1,040"
Brookfield,"9319 Monroe Ave, Brookfield, IL 60513","230,000",2,2,900
Brookfield,"4126 Grove Ave, Brookfield, IL 60513","265,000",4,2,"1,401"
Brookfield,"3105 Harrison Ave, Brookfield, IL 60513","116,500",2,1,"1,070"
Brookfield,"3639 Kemman Ave, Brookfield, IL 60513","310,000",3,3,"1,503"
Brookfield,"3931 Maple Ave, Brookfield, IL 60513","380,000",4,2,"1,625"
Brookfield,"9047 26th St, Brookfield, IL 60513","230,000",3,1,"1,357"
Brookfield,"3222 Sunnyside Ave, Brookfield, IL 60513","245,000",2,1,910
Brookfield,"4418 Madison Ave, Brookfield, IL 60513","189,000",2,1,"1,028"
Brookfield,"4154 Maple Ave, Brookfield, IL 60513","300,000",3,2,"1,750"
Brookfield,"3010 Vernon Ave, Brookfield, IL 60513","195,000",4,2,"1,040"
Brookfield,"3420 Hollywood Ave, Brookfield, IL 60513","258,000",3,1,"1,213"
Brookfield,"4112 Madison Ave, Brookfield, IL 60513","330,000",3,3,"1,832"
Brookfield,"4637 Dubois Blvd APT 1, Brookfield, IL 60513","297,500",2,1,"1,100"
Brookfield,"9009 Southview Ave, Brookfield, IL 60513","175,000",3,1,"1,000"
Brookfield,"9108 Bartlett Ave, Brookfield, IL 60513","284,000",3,1,"1,195"
Brookfield,"4237 Oak Ave, Brookfield, IL 60513","239,000",2,1,"1,001"
Brookfield,"3324 Grand Blvd, Brookfield, IL 60513","350,000",5,3,"2,274"
Brookfield,"4302 Blanchan Ave, Brookfield, IL 60513","180,000",3,2,"1,650"
Brookfield,"3738 Blanchan Ave, Brookfield, IL 60513","270,000",2,1,986
Brookfield,"4111 Sunnyside Ave, Brookfield, IL 60513","253,000",4,1.5,"1,244"
Brookfield,"9105 Bartlett Ave, Brookfield, IL 60513","180,000",3,1,720
Brookfield,"3628 Cleveland Ave, Brookfield, IL 60513","395,000",4,2,"1,982"
Brookfield,"2149 W 19th St, Chicago, IL 60608","339,900",5,2,"1,361"
Brookfield,"1836 W 17th St, Chicago, IL 60608","405,000",1,1,"1,520"
Brookfield,"1836 W 17th St, Chicago, IL 60608","405,000",6,4,"2,613"
Brookfield,"2104 W 18th Pl, Chicago, IL 60608","800,000",2,1,"1,600"
Brookfield,"2307 S Leavitt St, Chicago, IL 60608","365,000",10,4,700
Brookfield,"1803 W 21st Pl, Chicago, IL 60608","257,000",3,1,"1,080"
Brookfield,"2401 S Oakley Ave # 206, Chicago, IL 60608","195,000",2,1,"1,150"
Brookfield,"2325 W Cullerton St, Chicago, IL 60608","339,000",5,3,"3,453"
Brookfield,"1940 W 21st Pl, Chicago, IL 60608","390,000",3,3,"2,337"
Brookfield,"2141 W Cullerton St, Chicago, IL 60608","157,000",3,1,"1,140"
Brookfield,"2300 W 21st Pl, Chicago, IL 60608","509,000",7,4,"1,200"
Brookfield,"2454 S Oakley Ave, Chicago, IL 60608","260,000",3,2,"1,251"
Brookfield,"2118 W 23rd St, Chicago, IL 60608","152,000",8,3,"1,840"
Brookfield,"2301 S Wolcott Ave, Chicago, IL 60608","315,000",4,2,"1,917"
Brookfield,"2112 W 23rd Pl, Chicago, IL 60608","280,000",8,5,"2,628"
Brookfield,"1952 W 22nd Pl, Chicago, IL 60608","275,000",1,1,"4,645"
Brookfield,"2149 W 19th St, Chicago, IL 60608","339,900",5,2,"1,361"
Brookfield,"1836 W 17th St, Chicago, IL 60608","405,000",2,1,"1,520"
Brookfield,"1836 W 17th St, Chicago, IL 60608","405,000",6,4,"2,613"
Brookfield,"2104 W 18th Pl, Chicago, IL 60608","800,000",2,1,"1,600"
Brookfield,"2307 S Leavitt St, Chicago, IL 60608","365,000",10,4,700
Brookfield,"1803 W 21st Pl, Chicago, IL 60608","257,000",3,1,"1,080"
Brookfield,"2401 S Oakley Ave # 206, Chicago, IL 60608","195,000",2,1,"1,150"
Brookfield,"2325 W Cullerton St, Chicago, IL 60608","339,000",5,3,"3,453"
Brookfield,"1940 W 21st Pl, Chicago, IL 60608","390,000",3,3,"2,337"
Brookfield,"2141 W Cullerton St, Chicago, IL 60608","157,000",3,1,"1,140"
Brookfield,"2300 W 21st Pl, Chicago, IL 60608","509,000",7,4,"1,200"
Brookfield,"2454 S Oakley Ave, Chicago, IL 60608","260,000",3,2,"1,251"
Brookfield,"2118 W 23rd St, Chicago, IL 60608","152,000",8,3,"1,840"
Brookfield,"2301 S Wolcott Ave, Chicago, IL 60608","315,000",4,2,"1,917"
Brookfield,"2112 W 23rd Pl, Chicago, IL 60608","280,000",8,5,"2,628"
Brookfield,"1952 W 22nd Pl, Chicago, IL 60608","275,000",1,1,"4,645"
Brookfield,"2149 W 19th St, Chicago, IL 60608","339,900",5,2,"1,361"
Brookfield,"1836 W 17th St, Chicago, IL 60608","405,000",1,1,"1,520"
Brookfield,"1836 W 17th St, Chicago, IL 60608","405,000",6,4,"2,613"
Brookfield,"2104 W 18th Pl, Chicago, IL 60608","800,000",2,1,"1,600"
Brookfield,"2307 S Leavitt St, Chicago, IL 60608","365,000",10,4,700
Brookfield,"1803 W 21st Pl, Chicago, IL 60608","257,000",3,1,"1,080"
Brookfield,"2401 S Oakley Ave # 206, Chicago, IL 60608","195,000",2,1,"1,150"
Brookfield,"2325 W Cullerton St, Chicago, IL 60608","339,000",5,3,"3,453"
Brookfield,"9531 Shields Ave, Brookfield, IL 60513","297,000",3,3,"2,033"
Brookfield,"4023 Maple Ave, Brookfield, IL 60513","244,500",2,1,"1,056"
Brookfield,"4023 Maple Ave, Brookfield, IL 60513","244,500",2,1,"1,056"
Brookfield,"9126 Lincoln Ave, Brookfield, IL 60513","220,000",2,1,874
Brookfield,"9508 Jackson Ave, Brookfield, IL 60513","495,000",4,4,"2,600"
Brookfield,"3519 Rosemear Ave, Brookfield, IL 60513","208,150",2,1,"1,158"
Brookfield,"4301 Maple Ave, Brookfield, IL 60513","238,000",3,1,"1,400"
Brookfield,"9527 Monroe Ave, Westchester, IL 60513","300,000",2,1,"1,107"
Brookfield,"4235 Vernon Ave, Brookfield, IL 60513","235,000",4,2,"1,550"
Brookfield,"9108 26th Pl, Brookfield, IL 60513","238,500",3,2,"1,051"
Brookfield,"3118 Harrison Ave, Brookfield, IL 60513","267,000",3,1,"1,125"
Brookfield,"3719 Forest Ave, Brookfield, IL 60513","75,000",2,1.5,"1,031"
Brookfield,"9035 28th St, Brookfield, IL 60513","247,500",3,2,"1,575"
Brookfield,"3438 Mccormick Ave, Brookfield, IL 60513","250,000",3,1,"1,249"
Brookfield,"4213 Oak Ave, Brookfield, IL 60513","245,000",3,1,"1,040"
Brookfield,"3719 Forest Ave # 3719, Brookfield, IL 60513","75,000",2,1,"1,031"
Brookfield,"4238 Elm Ave, Brookfield, IL 60513","210,000",3,1,"1,385"
Brookfield,"4407 Raymond Ave, Brookfield, IL 60513","190,000",2,1,943
Brookfield,"3912 Maple Ave, Brookfield, IL 60513","144,000",2,1,950
Brookfield,"4042 Grove Ave, Brookfield, IL 60513","305,000",4,3,"1,600"
Brookfield,"9517 Jackson Ave, Brookfield, IL 60513","260,000",3,2,"1,325"
Brookfield,"3631 Prairie Ave, Brookfield, IL 60513","155,000",3,1,"1,094"
Brookfield,"3741 Cleveland Ave, Brookfield, IL 60513","250,000",4,2,"1,805"
Brookfield,"3145 Maple Ave, Brookfield, IL 60513","248,000",3,2,"1,617"
Brookfield,"4341 Madison Ave, Brookfield, IL 60513","186,500",3,1,"1,236"
Brookfield,"3626 Prairie Ave, Brookfield, IL 60513","160,000",2,1,988
Brookfield,"3731 Arthur Ave, Brookfield, IL 60513","260,000",3,1,"1,134"
Brookfield,"3739 Morton Ave, Brookfield, IL 60513","230,000",2,1,960
Brookfield,"4616 Maple Ave APT 1B, Brookfield, IL 60513","125,000",2,1,900
Brookfield,"3434 Vernon Ave, Brookfield, IL 60513","399,500",4,4,"2,112"
Brookfield,"4616 Maple Ave # P14, Brookfield, IL 60513","125,000",2,1,850
Brookfield,"3715 Forest Ave, Brookfield, IL 60513","311,000",4,2,"2,100"
Brookfield,"8726 Rockefeller Ave, Brookfield, IL 60513","405,000",3,2,"1,933"
Brookfield,"3715 Sunnyside Ave, Brookfield, IL 60513","130,000",2,1,750
Brookfield,"9442 Jackson Ave, Brookfield, IL 60513","285,000",4,2,"1,370"
Brookfield,"3841 Raymond Ave, Brookfield, IL 60513","253,000",2,2,"1,282"
Brookfield,"9138 Grant Ave, Brookfield, IL 60513","311,500",3,2,"1,498"
Brookfield,"9138 Grant Ave, Brookfield, IL 60513","311,500",2,1,960
Brookfield,"3132 Vernon Ave, Brookfield, IL 60513","283,000",4,2,"1,470"
Brookfield,"9444 Congress Park Ave, Brookfield, IL 60513","344,450",4,2,"1,762"
Brookfield,"3504 Vernon Ave, Brookfield, IL 60513","251,000",3,2,"1,532"
Brookfield,"9138 Fairview Ave, Brookfield, IL 60513","310,000",3,3,"1,350"
Brookfield,"4015 Raymond Ave, Brookfield, IL 60513","254,000",3,2,"1,667"
Brookfield,"3332 Grand Blvd, Brookfield, IL 60513","235,000",2,2,950
Brookfield,"4300 Prairie Ave, Brookfield, IL 60513","375,000",4,2,"2,000"
Brookfield,"4239 Maple Ave, Brookfield, IL 60513","225,000",2,1,"1,164"
Brookfield,"4315 Eberly Ave, Brookfield, IL 60513","290,000",3,3,"2,021"
Brookfield,"9530 Henrietta Ave, Brookfield, IL 60513","228,000",4,2,"1,460"
Brookfield,"9036 27th St, Brookfield, IL 60513","250,000",3,1,"1,120"
Brookfield,"3814 Morton Ave, Brookfield, IL 60513","315,070",3,3,"1,335"
Brookfield,"4129 Elm Ave, Hodgkins, IL 60513","222,000",3,2,"1,000"
Brookfield,"3939 Prairie Ave, Brookfield, IL 60513","383,000",3,2,"2,110"
Brookfield,"3730 Forest Ave, Brookfield, IL 60513","284,000",3,2.5,"1,950"
Brookfield,"3219 Sunnyside Ave, Brookfield, IL 60513","135,000",2,1,771
Brookfield,"3728 Forest Ave, Brookfield, IL 60513","263,000",3,4,"1,935"
Brookfield,"3210 Arthur Ave, Brookfield, IL 60513","273,000",4,2,"1,694"
Brookfield,"4125 Oak Ave, Brookfield, IL 60513","275,000",2,2,"1,376"
Brookfield,"3244 Grand Blvd, Brookfield, IL 60513","200,000",4,2,732
Brookfield,"4231 Elm Ave, Brookfield, IL 60513","397,500",4,3,"1,968"
Brookfield,"9503 Lexington Ave, Brookfield, IL 60513","185,000",3,2,"1,032"
Brookfield,"4535 Blanchan Ave, Lyons, IL 60513","187,000",3,1,"1,205"
Brookfield,"4237 Dubois Blvd, Brookfield, IL 60513","315,000",3,2,"1,310"
Brookfield,"3638 Harrison Ave, Brookfield, IL 60513","510,000",4,3,"2,083"
Brookfield,"9118 Grant Ave, Brookfield, IL 60513","280,000",3,2,"1,600"
Brookfield,"3618 Rosemear Ave, Brookfield, IL 60513","365,000",3,2,"1,800"
Brookfield,"3426 Prairie Ave, Brookfield, IL 60513","369,000",3,2,"1,800"
Brookfield,"3145 Harrison Ave, Brookfield, IL 60513","280,000",3,2,"1,300"
Brookfield,"3831 Morton Ave, Brookfield, IL 60513","255,000",3,2,"1,363"
Brookfield,"3528 Harrison Ave, Brookfield, IL 60513","213,000",3,1,858
Brookfield,"3352 Grand Blvd, Brookfield, IL 60513","223,000",3,1,"1,444"
Brookfield,"4218 Grove Ave, Brookfield, IL 60513","266,000",3,2,"1,056"
Brookfield,"3352 Grand Blvd, Brookfield, IL 60513","223,000",4,1,"1,444"
Brookfield,"3730 Forest Ave # 0, Brookfield, IL 60513","284,000",3,4,"1,999"
Brookfield,"3930 Oak Ave, Brookfield, IL 60513","256,000",3,2,704
Brookfield,"9115 26th Pl, Brookfield, IL 60513","215,000",2,1,930
Brookfield,"4305 Eberly Ave, Brookfield, IL 60513","277,500",3,3,"2,033"
Brookfield,"3830 Morton Ave, Brookfield, IL 60513","210,000",3,1,"1,200"
Brookfield,"3145 Grand Blvd, Brookfield, IL 60513","195,000",2,1,"1,020"
Brookfield,"3315 Grand Blvd, Brookfield, IL 60513","337,000",4,3,"1,964"
Brookfield,"3315 Grand Blvd, Brookfield, IL 60513","337,000",4,3,"1,939"
Brookfield,"3628 Raymond Ave, Brookfield, IL 60513","270,000",3,2,"1,358"
Brookfield,"3433 Sunnyside Ave, Brookfield, IL 60513","230,000",3,1.5,"1,536"
Brookfield,"4124 Maple Ave, Brookfield, IL 60513","245,000",3,3,"1,300"
Brookfield,"9022 Roach Ave, Brookfield, IL 60513","220,000",2,1,"1,118"
Brookfield,"3506 Hollywood Ave, Brookfield, IL 60513","249,000",3,1,"1,443"
Brookfield,"4225 Arthur Ave, Brookfield, IL 60513","195,000",4,2,"1,825"
Brookfield,"4225 Arthur Ave, Brookfield, IL 60513","195,000",2,1,804
Brookfield,"4037 Grove Ave, Brookfield, IL 60513","380,000",4,3,"2,130"
Brookfield,"9534 Lexington Ave, Brookfield, IL 60513","195,000",3,1,"1,033"
Brookfield,"8748 Rockefeller Ave, Brookfield, IL 60513","468,000",4,3,"2,044"
Brookfield,"4301 Eberly Ave, Brookfield, IL 60513","293,000",3,3,"2,021"
Brookfield,"4414 Madison Ave, Brookfield, IL 60513","345,000",3,2,"2,057"
Brookfield,"4242 Raymond Ave, Brookfield, IL 60513","242,500",2,1,"1,400"
Brookfield,"3112 Madison Ave, Brookfield, IL 60513","160,000",2,2,"1,362"
Brookfield,"9533 Shields Ave, Brookfield, IL 60513","285,000",3,2.5,"2,051"
Brookfield,"4540 Arthur Ave, Brookfield, IL 60513","230,000",3,2,"1,200"
Brookfield,"3208 Vernon Ave, Brookfield, IL 60513","209,000",2,1,960
Brookfield,"3523 Hollywood Ave, Brookfield, IL 60513","227,000",3,1,"1,235"
Brookfield,"4133 Park Ave, Brookfield, IL 60513","60,500",3,1.5,"1,284"
Brookfield,"4533 Madison Ave, Brookfield, IL 60513","368,000",4,2,"1,972"
Brookfield,"4016 Elm Ave, Brookfield, IL 60513","100,000",2,1,954
Brookfield,"4120 Deyo Ave, Brookfield, IL 60513","190,000",2,2,960
Brookfield,"3233 Arthur Ave, Brookfield, IL 60513","178,000",4,2,"1,760"
Brookfield,"3421 Oak Ave, Brookfield, IL 60513","200,000",3,1,"1,525"
Brookfield,"3842 Harrison Ave, Brookfield, IL 60513","199,500",3,1,"1,092"
Brookfield,"9431 Garfield Ave, Brookfield, IL 60513","213,000",2,1,"1,069"
Brookfield,"9021 Southview Ave, Brookfield, IL 60513","120,000",2,1,988
Brookfield,"4018 Deyo Ave, Brookfield, IL 60513","172,000",3,1,"1,261"
Brookfield,"9131 Burlington Ave, Brookfield, IL 60513","170,000",2,1,"1,022"
Brookfield,"4018 Deyo Ave, Brookfield, IL 60513","172,000",4,2,"1,680"
Brookfield,"9421 Jackson Ave, Brookfield, IL 60513","339,000",6,3,"1,800"
Brookfield,"3635 Kemman Ave, Brookfield, IL 60513","275,000",3,2,"1,379"
Brookfield,"3236 Arthur Ave, Brookfield, IL 60513","199,000",3,2,"1,405"
Brookfield,"4111 Dubois Blvd, Brookfield, IL 60513","425,000",3,3,"1,824"
Brookfield,"4227 Grove Ave, Brookfield, IL 60513","193,000",3,1,"1,072"
Brookfield,"3227 Park Ave, Brookfield, IL 60513","410,000",4,3,"2,920"
Brookfield,"3132 Madison Ave, Brookfield, IL 60513","205,500",3,1,"1,024"
Brookfield,"8822 Brookfield Ave UNIT 603, Brookfield, IL 60513","230,000",2,2,"1,269"
Brookfield,"3713 Grand Blvd UNIT 10, Brookfield, IL 60513","192,000",2,2,"1,500"
Brookfield,"3749 Raymond Ave, Brookfield, IL 60513","290,000",3,2,"1,258"
Brookfield,"3149 Elm Ave, Brookfield, IL 60513","280,000",2,1,"1,000"
Brookfield,"3809 Park Ave, Brookfield, IL 60513","295,000",3,3,"1,830"
Brookfield,"9026 Fairview Ave, Brookfield, IL 60513","229,500",2,1,"1,337"
Brookfield,"9105 26th St, Brookfield, IL 60513","275,000",3,1,"1,105"
Brookfield,"4516 Madison Ave, Brookfield, IL 60513","385,000",4,3,"2,020"
Brookfield,"9105 26th St, Brookfield, IL 60513","275,000",3,1,"1,105"
Brookfield,"3925 Grove Ave, Brookfield, IL 60513","252,000",5,1,"1,271"
Brookfield,"4139 Eberly Ave, Brookfield, IL 60513","255,000",4,2,"1,021"
Brookfield,"3721 Raymond Ave, Brookfield, IL 60513","330,000",5,3,"1,978"
Brookfield,"3005 Maple Ave, Brookfield, IL 60513","205,000",3,2,"1,352"
Brookfield,"3005 Maple Ave, Brookfield, IL 60513","205,000",3,2,"1,352"
Brookfield,"3005 Maple Ave, Brookfield, IL 60513","205,000",3,2,"1,352"
Brookfield,"3418 Arden Ave, Brookfield, IL 60513","190,000",4,2.5,"1,955"
Brookfield,"4420 Forest Ave, Brookfield, IL 60513","355,000",3,1.5,"1,400"
Brookfield,"9038 28th St, Brookfield, IL 60513","254,500",3,2,"1,195"
Brookfield,"9510 Monroe Ave, Brookfield, IL 60513","297,000",3,2,"1,281"
Brookfield,"4305 Blanchan Ave APT 1, Brookfield, IL 60513","355,000",3,2,"1,814"
Brookfield,"4132 Elm Ave, Brookfield, IL 60513","205,000",3,2,"1,319"
Brookfield,"4514 Deyo Ave, Brookfield, IL 60513","350,000",4,2,"1,600"
Brookfield,"9038 West Forestview Avenue, North Riverside, IL 60546","239,000",3,3,"1,400"
Brookfield,"4234 Custer Ave, Brookfield, IL 60513","305,000",3,3,"1,950"
Brookfield,"8804 45th Pl UNIT 3, Brookfield, IL 60513","79,000",1,1,675
Brookfield,"3140 Arthur Ave, Brookfield, IL 60513","220,000",3,2,"1,615"
Brookfield,"3527 Grand Blvd, Brookfield, IL 60513","220,000",3,1,"1,700"
Brookfield,"4642 Custer Ave, Brookfield, IL 60513","255,000",3,3,"2,300"
Brookfield,"3112 Harrison Ave, Brookfield, IL 60513","190,000",3,1,"1,128"
Brookfield,"9406 Lincoln Ave, Brookfield, IL 60513","240,000",2,1,917
Brookfield,"3427 Vernon Ave, Brookfield, IL 60513","273,000",4,1,900
Brookfield,"9017 Bartlett Ave, Brookfield, IL 60513","276,000",4,2,"1,976"
Brookfield,"4163 Eberly Ave, Brookfield, IL 60513","270,000",5,2,"1,950"
Brookfield,"4508 Oak Ave, Brookfield, IL 60513","362,000",4,3,"2,100"
Brookfield,"9346 Lincoln Ave, Brookfield, IL 60513","237,000",3,1,"1,249"
Brookfield,"3240 Park Ave, Brookfield, IL 60513","215,000",4,2,"1,372"
Brookfield,"3505 Morton Ave, Brookfield, IL 60513","170,000",2,1,"1,016"
Brookfield,"4210 Deyo Ave, Brookfield, IL 60513","229,000",2,1,960
Brookfield,"4511 Oak Ave, Brookfield, IL 60513","262,000",3,2,"1,300"
Brookfield,"4114 Vernon Ave, Brookfield, IL 60513","250,000",4,2,"1,000"
Brookfield,"3149 Sunnyside Ave, Brookfield, IL 60513","207,000",3,1,"1,031"
Brookfield,"3328 Arden Ave, Brookfield, IL 60513","290,000",3,2,"1,656"
Brookfield,"4321 Arthur Ave, Brookfield, IL 60513","362,000",4,2,"1,800"
Heart of Chicago,"1845 W 21st Pl, Chicago, IL 60608","980,000",9,6,"4,080"
Heart of Chicago,"1719 W 18th St, Chicago, IL 60608","950,000",6,4,"5,000"
Heart of Chicago,"2110 W 18th Pl, Chicago, IL 60608","892,500",3,2,"1,100"
Heart of Chicago,"2302 W 19th St, Chicago, IL 60608","890,000",15,7,6000
Heart of Chicago,"2226 W Cermak Rd, Chicago, IL 60608","875,000",12,5,"2,240"
Heart of Chicago,"2030 Coulter, Chicago, IL 60608","875,000",9,5,"5,550"
Heart of Chicago,"905 W Cullerton St, Chicago, IL 60608","849,900",4,4,"3,150"
Heart of Chicago,"2104 W 18th Pl, Chicago, IL 60608","800,000",9,5,"1,600"
Heart of Chicago,"2237 W 18th Pl # 1, Chicago, IL 60608","175,000",3,2,2505
Heart of Chicago,"2253 W 19th St, Chicago, IL 60608","750,000",9,6,"1,300"
Heart of Chicago,"1837 W 21st St, Chicago, IL 60608","745,000",3,2,"1,200"
Heart of Chicago,"2135 W 19th St, Chicago, IL 60608","730,000",4,3,"2,762"
Heart of Chicago,"2336 W 19th St, Chicago, IL 60608","725,000",8,6,3375
Heart of Chicago,"2042 W Cullerton St, Chicago, IL 60608","725,000",9,5,"6,000"
Heart of Chicago,"2121 W 19th St, Chicago, IL 60608","701,000",6,6,"1,250"
Heart of Chicago,"2427 S Oakley Ave, Chicago, IL 60608","680,000",9,5,"4,159"
Heart of Chicago,"2223 W 21st St, Chicago, IL 60608","660,000",6,4,"1,302"
Heart of Chicago,"2153 W 21st Pl, Chicago, IL 60608","640,000",1,6,"3,600"
Heart of Chicago,"2324 W 25th St APT 1W, Chicago, IL 60608","625,000",3,2,"1,700"
Heart of Chicago,"2324 W 25th St APT 2E, Chicago, IL 60608","625,000",2,1,800
Heart of Chicago,"1655 21st, Chicago, IL 60608","591,200",9,3,"3,000"
Heart of Chicago,"2347 W 19th St, Chicago, IL 60608","585,000",2,2,"1,000"
Heart of Chicago,"2347 W 19th St, Chicago, IL 60608","585,000",2,2,"1,000"
Heart of Chicago,"1810 W Cullerton St APT 3, Chicago, IL 60608","562,000",2,1,700
Heart of Chicago,"2342 Oakley, Chicago, IL 60608","550,000",9,4,"4,020"
Heart of Chicago,"1548 W 21st St, Chicago, IL","549,000",3,3,"2,300"
Heart of Chicago,"2248 W 21st Pl, Chicago, IL 60608","532,500",3,5,"1,300"
Heart of Chicago,"2125 W 18th St, Chicago, IL 60608","525,000",4,3,"2,800"
Heart of Chicago,"2104 W 21st Pl, Chicago, IL 60608","522,000",6,2,"3,570"
Heart of Chicago,"2216 W 24th St, Chicago, IL 60608","515,000",9,5,"6,755"
Heart of Chicago,"2235 W Cullerton St, Chicago, IL 60608","510,000",3,2,"1,500"
Heart of Chicago,"2300 W 21st Pl, Chicago, IL 60608","509,000",7,4,"1,200"
Heart of Chicago,"2300 W 21st Pl, Chicago, IL 60608","509,000",7,4,"1,200"
Heart of Chicago,"1854 W 21st Pl, Chicago, IL 60608","500,000",8,3,"4,228"
Heart of Chicago,"2417 W Bross Ave, Chicago, IL 60608","490,000",5,4,"2,500"
Heart of Chicago,"1708 W Cullerton St, Chicago, IL 60608","475,000",5,2,"2,400"
Heart of Chicago,"1644 W Cullerton St # 1, Chicago, IL 60608","470,000",3,3,"2,200"
Heart of Chicago,"1644 W Cullerton St # 3, Chicago, IL 60608","470,000",2,2,"1,275"
Heart of Chicago,"2253 W Coulter St APT 1, Chicago, IL 60608","459,900",3,3,"2,000"
Heart of Chicago,"2241 W Coulter St # 1, Chicago, IL 60608","459,900",3,3,"2,000"
Heart of Chicago,"2243 W Coulter St # 5, Chicago, IL 60608","459,900",3,3,"2,000"
Heart of Chicago,"1840 S Ashland Ave, Chicago, IL 60608","450,000",7,3,"2,880"
Heart of Chicago,"2329 W 19th St # 1, Chicago, IL 60608","450,000",5,2,"1,113"
Heart of Chicago,"1732 W 19th St, Chicago, IL 60608","450,000",4,2,714
Heart of Chicago,"2329 W 19th St, Chicago, IL 60608","449,900",5,3,"2,700"
Heart of Chicago,"2043 W 22nd Pl, Chicago, IL 60608","435,000",3,2,"1,200"
Heart of Chicago,"2237 W Coulter St # 4, Chicago, IL 60608","434,900",3,3,"2,000"
Heart of Chicago,"2318 S Leavitt St, Chicago, IL 60608","431,000",2,1,775
Heart of Chicago,"2257 W Coulter St APT 3, Chicago, IL 60608","429,900",3,3,"2,000"
Heart of Chicago,"2259 W Coulter St APT 1, Chicago, IL 60608","429,900",3,3,"2,000"
Heart of Chicago,"2257 W Coulter St APT 2, Chicago, IL 60608","429,900",3,3,"2,000"
Heart of Chicago,"2253 W Coulter St APT 2, Chicago, IL 60608","429,900",3,3,"2,000"
Heart of Chicago,"2255 W Coulter St APT 3, Chicago, IL 60608","429,900",3,3,"2,000"
Heart of Chicago,"2253 W Coulter St APT 3, Chicago, IL 60608","429,900",3,3,"2,000"
Heart of Chicago,"2255 W Coulter St APT 1, Chicago, IL 60608","429,900",3,3,"2,000"
Heart of Chicago,"2241 W Coulter St APT 4, Chicago, IL 60608","429,900",3,3,"2,000"
Heart of Chicago,"2243 W Coulter St APT 3, Chicago, IL 60608","429,900",3,3,"2,000"
Heart of Chicago,"2243 W Coulter St APT 2, Chicago, IL 60608","429,900",3,3,"2,000"
Heart of Chicago,"2241 W Coulter St APT 3, Chicago, IL 60608","429,900",3,3,"2,000"
Heart of Chicago,"2241 W Coulter St # 2, Chicago, IL 60608","429,900",3,3,"2,000"
Heart of Chicago,"2243 W Coulter St # 1, Chicago, IL 60608","429,900",3,3,"2,000"
Heart of Chicago,"2022 W 19th St # 1, Chicago, IL 60608","427,000",4,2,"1,050"
